experiment,case_id,dataset,model,method,reasoning_effort,total_attempts,passed_first_try,max_retries_exceeded,pipeline_failed,has_word_count_issue,first_attempt_word_count,has_citation_issue,has_refusal,has_api_none,log_error_types,final_word_count,num_candidates,duration_seconds
gpt-5.1-answer-first-v4-med-k3,127,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,22.0,3,25.223
gpt-5.1-answer-first-v4-med-k3,128,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,60.0,3,38.869
gpt-5.1-answer-first-v4-med-k3,129,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,21.0,3,39.065
gpt-5.1-answer-first-v4-med-k3,130,archehr-test-2026,gpt-5.1,answer_first,medium,2,False,False,False,True,101.0,False,False,False,,75.0,3,23.289
gpt-5.1-answer-first-v4-med-k3,131,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,49.0,3,34.834
gpt-5.1-answer-first-v4-med-k3,132,archehr-test-2026,gpt-5.1,answer_first,medium,3,False,False,False,True,84.0,False,False,False,,67.0,3,39.128
gpt-5.1-answer-first-v4-med-k3,133,archehr-test-2026,gpt-5.1,answer_first,medium,4,False,False,False,True,85.0,False,False,False,,60.0,3,38.622
gpt-5.1-answer-first-v4-med-k3,134,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,21.0,3,14.708
gpt-5.1-answer-first-v4-med-k3,135,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,63.0,3,26.091
gpt-5.1-answer-first-v4-med-k3,136,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,30.0,3,13.83
gpt-5.1-answer-first-v4-med-k3,137,archehr-test-2026,gpt-5.1,answer_first,medium,4,False,False,False,True,76.0,False,False,False,,61.0,3,30.187
gpt-5.1-answer-first-v4-med-k3,138,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,63.0,3,38.509
gpt-5.1-answer-first-v4-med-k3,139,archehr-test-2026,gpt-5.1,answer_first,medium,3,False,False,False,True,78.0,False,False,False,,43.0,3,38.645
gpt-5.1-answer-first-v4-med-k3,140,archehr-test-2026,gpt-5.1,answer_first,medium,3,False,False,False,True,80.0,False,False,False,,66.0,3,34.893
gpt-5.1-answer-first-v4-med-k3,141,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,70.0,3,59.183
gpt-5.1-answer-first-v4-med-k3,142,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,63.0,3,31.834
gpt-5.1-answer-first-v4-med-k3,143,archehr-test-2026,gpt-5.1,answer_first,medium,4,False,False,False,True,90.0,False,False,False,,63.0,3,48.162
gpt-5.1-answer-first-v4-med-k3,144,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,62.0,3,24.715
gpt-5.1-answer-first-v4-med-k3,145,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,43.0,3,25.904
gpt-5.1-answer-first-v4-med-k3,146,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,59.0,3,40.611
gpt-5.1-answer-first-v4-med-k3,147,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,60.0,3,29.154
gpt-5.1-answer-first-v4-med-k3,148,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,33.0,3,17.073
gpt-5.1-answer-first-v4-med-k3,149,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,26.0,3,27.447
gpt-5.1-answer-first-v4-med-k3,150,archehr-test-2026,gpt-5.1,answer_first,medium,5,False,False,False,True,83.0,False,False,False,,75.0,3,42.521
gpt-5.1-answer-first-v4-med-k3,151,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,29.0,3,23.478
gpt-5.1-answer-first-v4-med-k3,152,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,71.0,3,32.154
gpt-5.1-answer-first-v4-med-k3,153,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,59.0,3,33.293
gpt-5.1-answer-first-v4-med-k3,154,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,64.0,3,20.95
gpt-5.1-answer-first-v4-med-k3,155,archehr-test-2026,gpt-5.1,answer_first,medium,3,False,False,False,True,83.0,False,False,False,,58.0,3,40.092
gpt-5.1-answer-first-v4-med-k3,156,archehr-test-2026,gpt-5.1,answer_first,medium,2,False,False,False,True,79.0,False,False,False,,75.0,3,39.738
gpt-5.1-answer-first-v4-med-k3,157,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,66.0,3,46.786
gpt-5.1-answer-first-v4-med-k3,158,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,54.0,3,20.694
gpt-5.1-answer-first-v4-med-k3,159,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,22.0,3,13.54
gpt-5.1-answer-first-v4-med-k3,160,archehr-test-2026,gpt-5.1,answer_first,medium,3,False,False,False,True,79.0,False,False,False,,50.0,3,21.559
gpt-5.1-answer-first-v4-med-k3,161,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,33.0,3,16.947
gpt-5.1-answer-first-v4-med-k3,162,archehr-test-2026,gpt-5.1,answer_first,medium,4,False,False,False,True,77.0,False,False,False,,68.0,3,46.177
gpt-5.1-answer-first-v4-med-k3,163,archehr-test-2026,gpt-5.1,answer_first,medium,2,False,False,False,True,88.0,False,False,False,,63.0,3,26.687
gpt-5.1-answer-first-v4-med-k3,164,archehr-test-2026,gpt-5.1,answer_first,medium,4,False,False,False,True,84.0,False,False,False,,67.0,3,58.24
gpt-5.1-answer-first-v4-med-k3,165,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,48.0,3,27.775
gpt-5.1-answer-first-v4-med-k3,166,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,63.0,3,25.828
gpt-5.1-answer-first-v4-med-k3,167,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,56.0,3,17.397
gpt-5.1-answer-first-v4-med-k5,121,archehr-test-2026,gpt-5.1,answer_first,medium,5,False,False,False,True,79.0,False,False,False,,64.0,5,60.492
gpt-5.1-answer-first-v4-med-k5,122,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,52.0,5,47.455
gpt-5.1-answer-first-v4-med-k5,123,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,56.0,5,30.022
gpt-5.1-answer-first-v4-med-k5,124,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,62.0,5,62.652
gpt-5.1-answer-first-v4-med-k5,125,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,44.0,5,22.091
gpt-5.1-answer-first-v4-med-k5,126,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,66.0,5,47.749
gpt-5.1-answer-first-v4-med-k5,127,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,52.0,5,31.979
gpt-5.1-answer-first-v4-med-k5,128,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,66.0,5,35.393
gpt-5.1-answer-first-v4-med-k5,129,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,52.0,5,48.845
gpt-5.1-answer-first-v4-med-k5,130,archehr-test-2026,gpt-5.1,answer_first,medium,3,False,False,False,True,83.0,False,False,False,,57.0,5,36.255
gpt-5.1-answer-first-v4-med-k5,131,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,59.0,5,52.1
gpt-5.1-answer-first-v4-med-k5,132,archehr-test-2026,gpt-5.1,answer_first,medium,2,False,False,False,True,76.0,False,False,False,,75.0,5,52.209
gpt-5.1-answer-first-v4-med-k5,133,archehr-test-2026,gpt-5.1,answer_first,medium,5,False,False,False,True,101.0,False,False,False,,60.0,5,62.119
gpt-5.1-answer-first-v4-med-k5,134,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,28.0,5,22.8
gpt-5.1-answer-first-v4-med-k5,135,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,46.0,5,45.345
gpt-5.1-answer-first-v4-med-k5,136,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,37.0,5,18.594
gpt-5.1-answer-first-v4-med-k5,137,archehr-test-2026,gpt-5.1,answer_first,medium,4,False,False,False,True,77.0,False,False,False,,68.0,5,35.568
gpt-5.1-answer-first-v4-med-k5,138,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,61.0,5,39.489
gpt-5.1-answer-first-v4-med-k5,139,archehr-test-2026,gpt-5.1,answer_first,medium,2,False,False,False,True,80.0,False,False,False,,67.0,5,58.176
gpt-5.1-answer-first-v4-med-k5,140,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,64.0,5,81.231
gpt-5.1-answer-first-v4-med-k5,141,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,58.0,5,68.966
gpt-5.1-answer-first-v4-med-k5,142,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,70.0,5,50.473
gpt-5.1-answer-first-v4-med-k5,143,archehr-test-2026,gpt-5.1,answer_first,medium,2,False,False,False,True,82.0,False,False,False,,72.0,5,56.548
gpt-5.1-answer-first-v4-med-k5,144,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,59.0,5,33.743
gpt-5.1-answer-first-v4-med-k5,145,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,29.0,5,35.619
gpt-5.1-answer-first-v4-med-k5,146,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,43.0,5,30.17
gpt-5.1-answer-first-v4-med-k5,147,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,64.0,5,33.813
gpt-5.1-answer-first-v4-med-k5,148,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,35.0,5,25.824
gpt-5.1-answer-first-v4-med-k5,149,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,51.0,5,39.296
gpt-5.1-answer-first-v4-med-k5,150,archehr-test-2026,gpt-5.1,answer_first,medium,4,False,False,False,True,78.0,False,False,False,,74.0,5,87.411
gpt-5.1-answer-first-v4-med-k5,151,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,26.0,5,35.268
gpt-5.1-answer-first-v4-med-k5,152,archehr-test-2026,gpt-5.1,answer_first,medium,2,False,False,False,True,77.0,False,False,False,,54.0,5,40.889
gpt-5.1-answer-first-v4-med-k5,153,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,69.0,5,75.501
gpt-5.1-answer-first-v4-med-k5,154,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,68.0,5,36.857
gpt-5.1-answer-first-v4-med-k5,155,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,70.0,5,38.727
gpt-5.1-answer-first-v4-med-k5,156,archehr-test-2026,gpt-5.1,answer_first,medium,2,False,False,False,True,78.0,False,False,False,,70.0,5,59.063
gpt-5.1-answer-first-v4-med-k5,157,archehr-test-2026,gpt-5.1,answer_first,medium,3,False,False,False,True,81.0,False,False,False,,71.0,5,88.114
gpt-5.1-answer-first-v4-med-k5,158,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,50.0,5,35.198
gpt-5.1-answer-first-v4-med-k5,159,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,22.0,5,17.974
gpt-5.1-answer-first-v4-med-k5,160,archehr-test-2026,gpt-5.1,answer_first,medium,6,False,False,False,True,88.0,False,False,False,,52.0,5,75.467
gpt-5.1-answer-first-v4-med-k5,161,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,27.0,5,20.144
gpt-5.1-answer-first-v4-med-k5,162,archehr-test-2026,gpt-5.1,answer_first,medium,3,False,False,False,True,76.0,False,False,False,,71.0,5,59.375
gpt-5.1-answer-first-v4-med-k5,163,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,52.0,5,28.116
gpt-5.1-answer-first-v4-med-k5,164,archehr-test-2026,gpt-5.1,answer_first,medium,2,False,False,False,True,109.0,False,False,False,,59.0,5,102.542
gpt-5.1-answer-first-v4-med-k5,165,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,True,api_none,31.0,3,35.459
gpt-5.1-answer-first-v4-med-k5,166,archehr-test-2026,gpt-5.1,answer_first,medium,4,False,False,False,True,94.0,False,False,False,,70.0,5,52.672
gpt-5.1-answer-first-v4-med-k5,167,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,58.0,5,32.004
gpt-5.1-answer-first-v6-med-k3,121,archehr-test-2026,gpt-5.1,answer_first,medium,2,False,False,False,True,90.0,False,False,False,,70.0,3,54.496
gpt-5.1-answer-first-v6-med-k3,122,archehr-test-2026,gpt-5.1,answer_first,medium,3,False,False,False,True,104.0,False,False,False,,58.0,3,49.639
gpt-5.1-answer-first-v6-med-k3,123,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,60.0,3,29.598
gpt-5.1-answer-first-v6-med-k3,124,archehr-test-2026,gpt-5.1,answer_first,medium,3,False,False,False,True,79.0,False,False,False,,49.0,3,72.916
gpt-5.1-answer-first-v6-med-k3,125,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,66.0,3,35.012
gpt-5.1-answer-first-v6-med-k3,126,archehr-test-2026,gpt-5.1,answer_first,medium,2,False,False,False,True,95.0,False,False,False,,69.0,3,37.995
gpt-5.1-answer-first-v6-med-k3,127,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,46.0,3,48.395
gpt-5.1-answer-first-v6-med-k3,128,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,60.0,3,31.455
gpt-5.1-answer-first-v6-med-k3,129,archehr-test-2026,gpt-5.1,answer_first,medium,3,False,False,False,True,82.0,False,False,False,,64.0,3,40.101
gpt-5.1-answer-first-v6-med-k3,130,archehr-test-2026,gpt-5.1,answer_first,medium,3,False,False,False,True,78.0,False,False,False,,75.0,3,26.586
gpt-5.1-answer-first-v6-med-k3,131,archehr-test-2026,gpt-5.1,answer_first,medium,2,False,False,False,True,80.0,False,False,False,,75.0,3,43.427
gpt-5.1-answer-first-v6-med-k3,132,archehr-test-2026,gpt-5.1,answer_first,medium,2,False,False,False,True,92.0,False,False,False,,69.0,3,29.057
gpt-5.1-answer-first-v6-med-k3,133,archehr-test-2026,gpt-5.1,answer_first,medium,4,False,False,False,True,135.0,False,False,False,,72.0,3,56.628
gpt-5.1-answer-first-v6-med-k3,134,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,68.0,3,26.876
gpt-5.1-answer-first-v6-med-k3,135,archehr-test-2026,gpt-5.1,answer_first,medium,3,False,False,False,True,77.0,False,False,False,,58.0,3,35.869
gpt-5.1-answer-first-v6-med-k3,136,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,39.0,3,17.6
gpt-5.1-answer-first-v6-med-k3,137,archehr-test-2026,gpt-5.1,answer_first,medium,5,False,False,False,True,103.0,False,False,False,,75.0,3,53.278
gpt-5.1-answer-first-v6-med-k3,138,archehr-test-2026,gpt-5.1,answer_first,medium,4,False,False,False,True,86.0,False,False,False,,59.0,3,47.153
gpt-5.1-answer-first-v6-med-k3,139,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,70.0,3,39.159
gpt-5.1-answer-first-v6-med-k3,140,archehr-test-2026,gpt-5.1,answer_first,medium,3,False,False,False,True,84.0,False,False,False,,71.0,3,65.831
gpt-5.1-answer-first-v6-med-k3,141,archehr-test-2026,gpt-5.1,answer_first,medium,3,False,False,False,True,85.0,False,False,False,,74.0,3,61.363
gpt-5.1-answer-first-v6-med-k3,142,archehr-test-2026,gpt-5.1,answer_first,medium,2,False,False,False,True,83.0,False,False,False,,64.0,3,63.904
gpt-5.1-answer-first-v6-med-k3,143,archehr-test-2026,gpt-5.1,answer_first,medium,5,False,False,False,True,138.0,False,False,False,,66.0,3,70.603
gpt-5.1-answer-first-v6-med-k3,144,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,72.0,3,25.525
gpt-5.1-answer-first-v6-med-k3,145,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,62.0,3,38.594
gpt-5.1-answer-first-v6-med-k3,146,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,67.0,3,30.236
gpt-5.1-answer-first-v6-med-k3,147,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,67.0,3,32.311
gpt-5.1-answer-first-v6-med-k3,148,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,48.0,3,21.56
gpt-5.1-answer-first-v6-med-k3,149,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,63.0,3,46.218
gpt-5.1-answer-first-v6-med-k3,150,archehr-test-2026,gpt-5.1,answer_first,medium,5,False,False,False,True,160.0,False,False,False,,72.0,3,57.147
gpt-5.1-answer-first-v6-med-k3,151,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,62.0,3,28.392
gpt-5.1-answer-first-v6-med-k3,152,archehr-test-2026,gpt-5.1,answer_first,medium,3,False,False,False,True,79.0,False,False,False,,52.0,3,33.965
gpt-5.1-answer-first-v6-med-k3,153,archehr-test-2026,gpt-5.1,answer_first,medium,5,False,False,False,True,77.0,False,False,False,,73.0,3,68.434
gpt-5.1-answer-first-v6-med-k3,154,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,67.0,3,29.451
gpt-5.1-answer-first-v6-med-k3,155,archehr-test-2026,gpt-5.1,answer_first,medium,5,False,False,False,True,88.0,False,False,False,,61.0,3,42.968
gpt-5.1-answer-first-v6-med-k3,156,archehr-test-2026,gpt-5.1,answer_first,medium,2,False,False,False,True,87.0,False,False,False,,75.0,3,45.219
gpt-5.1-answer-first-v6-med-k3,157,archehr-test-2026,gpt-5.1,answer_first,medium,4,False,False,False,True,123.0,False,False,False,,60.0,3,60.713
gpt-5.1-answer-first-v6-med-k3,158,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,75.0,3,31.186
gpt-5.1-answer-first-v6-med-k3,159,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,67.0,3,14.998
gpt-5.1-answer-first-v6-med-k3,160,archehr-test-2026,gpt-5.1,answer_first,medium,4,False,False,False,True,76.0,False,False,False,,60.0,3,36.83
gpt-5.1-answer-first-v6-med-k3,161,archehr-test-2026,gpt-5.1,answer_first,medium,2,False,False,False,True,93.0,False,False,False,,73.0,3,49.065
gpt-5.1-answer-first-v6-med-k3,162,archehr-test-2026,gpt-5.1,answer_first,medium,2,False,False,False,True,114.0,False,False,True,api_none,71.0,2,45.869
gpt-5.1-answer-first-v6-med-k3,163,archehr-test-2026,gpt-5.1,answer_first,medium,3,False,False,False,True,86.0,False,False,False,,65.0,3,39.98
gpt-5.1-answer-first-v6-med-k3,164,archehr-test-2026,gpt-5.1,answer_first,medium,5,False,False,False,True,100.0,False,False,False,,49.0,3,61.916
gpt-5.1-answer-first-v6-med-k3,165,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,63.0,3,60.869
gpt-5.1-answer-first-v6-med-k3,166,archehr-test-2026,gpt-5.1,answer_first,medium,4,False,False,False,True,122.0,False,False,False,,62.0,3,36.031
gpt-5.1-answer-first-v6-med-k3,167,archehr-test-2026,gpt-5.1,answer_first,medium,2,False,False,False,True,78.0,False,False,False,,68.0,3,31.31
gpt-5.1-answer-first-v6-med-k5,121,archehr-test-2026,gpt-5.1,answer_first,medium,4,False,False,False,True,86.0,False,False,False,,75.0,5,77.73
gpt-5.1-answer-first-v6-med-k5,122,archehr-test-2026,gpt-5.1,answer_first,medium,3,False,False,False,True,78.0,False,False,False,,63.0,5,70.513
gpt-5.1-answer-first-v6-med-k5,123,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,51.0,5,61.372
gpt-5.1-answer-first-v6-med-k5,124,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,69.0,5,96.253
gpt-5.1-answer-first-v6-med-k5,125,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,71.0,5,50.05
gpt-5.1-answer-first-v6-med-k5,126,archehr-test-2026,gpt-5.1,answer_first,medium,4,False,False,False,True,111.0,False,False,False,,71.0,5,68.455
gpt-5.1-answer-first-v6-med-k5,127,archehr-test-2026,gpt-5.1,answer_first,medium,2,False,False,False,True,83.0,False,False,False,,60.0,5,60.844
gpt-5.1-answer-first-v6-med-k5,128,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,69.0,5,47.073
gpt-5.1-answer-first-v6-med-k5,129,archehr-test-2026,gpt-5.1,answer_first,medium,2,False,False,False,True,81.0,False,False,False,,64.0,5,72.488
gpt-5.1-answer-first-v6-med-k5,130,archehr-test-2026,gpt-5.1,answer_first,medium,7,False,False,False,True,88.0,False,False,False,,66.0,5,56.257
gpt-5.1-answer-first-v6-med-k5,131,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,64.0,5,73.776
gpt-5.1-answer-first-v6-med-k5,132,archehr-test-2026,gpt-5.1,answer_first,medium,6,False,False,False,True,83.0,False,False,False,,66.0,5,63.796
gpt-5.1-answer-first-v6-med-k5,133,archehr-test-2026,gpt-5.1,answer_first,medium,6,False,False,False,True,106.0,False,False,False,,75.0,5,80.29
gpt-5.1-answer-first-v6-med-k5,134,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,65.0,5,29.944
gpt-5.1-answer-first-v6-med-k5,135,archehr-test-2026,gpt-5.1,answer_first,medium,2,False,False,False,True,78.0,False,False,False,,69.0,5,43.685
gpt-5.1-answer-first-v6-med-k5,136,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,46.0,5,23.383
gpt-5.1-answer-first-v6-med-k5,137,archehr-test-2026,gpt-5.1,answer_first,medium,5,False,False,False,True,93.0,False,False,False,,68.0,5,100.278
gpt-5.1-answer-first-v6-med-k5,138,archehr-test-2026,gpt-5.1,answer_first,medium,3,False,False,False,True,87.0,False,False,False,,75.0,5,73.587
gpt-5.1-answer-first-v6-med-k5,139,archehr-test-2026,gpt-5.1,answer_first,medium,3,False,False,False,True,92.0,False,False,False,,75.0,5,85.143
gpt-5.1-answer-first-v6-med-k5,140,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,66.0,5,96.861
gpt-5.1-answer-first-v6-med-k5,141,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,66.0,5,86.029
gpt-5.1-answer-first-v6-med-k5,142,archehr-test-2026,gpt-5.1,answer_first,medium,3,False,False,False,True,108.0,False,False,False,,67.0,5,63.085
gpt-5.1-answer-first-v6-med-k5,143,archehr-test-2026,gpt-5.1,answer_first,medium,4,False,False,False,True,83.0,False,False,False,,71.0,5,102.089
gpt-5.1-answer-first-v6-med-k5,144,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,54.0,5,47.026
gpt-5.1-answer-first-v6-med-k5,145,archehr-test-2026,gpt-5.1,answer_first,medium,3,False,False,False,True,102.0,False,False,True,api_none,68.0,4,48.931
gpt-5.1-answer-first-v6-med-k5,146,archehr-test-2026,gpt-5.1,answer_first,medium,2,False,False,False,True,85.0,False,False,False,,62.0,5,47.881
gpt-5.1-answer-first-v6-med-k5,147,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,66.0,5,45.905
gpt-5.1-answer-first-v6-med-k5,148,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,58.0,5,39.135
gpt-5.1-answer-first-v6-med-k5,149,archehr-test-2026,gpt-5.1,answer_first,medium,5,False,False,False,True,109.0,False,False,False,,73.0,5,88.673
gpt-5.1-answer-first-v6-med-k5,150,archehr-test-2026,gpt-5.1,answer_first,medium,3,False,False,False,True,184.0,False,False,False,,73.0,5,90.252
gpt-5.1-answer-first-v6-med-k5,151,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,71.0,5,32.691
gpt-5.1-answer-first-v6-med-k5,152,archehr-test-2026,gpt-5.1,answer_first,medium,5,False,False,False,True,79.0,False,False,True,api_none,58.0,4,63.293
gpt-5.1-answer-first-v6-med-k5,153,archehr-test-2026,gpt-5.1,answer_first,medium,5,False,False,False,True,81.0,False,False,False,,70.0,5,104.984
gpt-5.1-answer-first-v6-med-k5,154,archehr-test-2026,gpt-5.1,answer_first,medium,3,False,False,False,True,76.0,False,False,False,,62.0,5,32.984
gpt-5.1-answer-first-v6-med-k5,155,archehr-test-2026,gpt-5.1,answer_first,medium,6,False,False,False,True,79.0,False,False,False,,59.0,5,64.584
gpt-5.1-answer-first-v6-med-k5,156,archehr-test-2026,gpt-5.1,answer_first,medium,4,False,False,False,True,83.0,False,False,False,,74.0,5,68.009
gpt-5.1-answer-first-v6-med-k5,157,archehr-test-2026,gpt-5.1,answer_first,medium,4,False,False,False,True,119.0,False,False,False,,74.0,5,116.272
gpt-5.1-answer-first-v6-med-k5,158,archehr-test-2026,gpt-5.1,answer_first,medium,1,True,False,False,False,,False,False,False,,69.0,5,40.471
gpt-5.1-answer-first-v6-med-k5,159,archehr-test-2026,gpt-5.1,answer_first,medium,3,False,False,False,True,77.0,False,False,False,,48.0,5,39.483
gpt-5.1-answer-first-v6-med-k5,160,archehr-test-2026,gpt-5.1,answer_first,medium,5,False,False,False,True,76.0,False,False,False,,55.0,5,56.987
gpt-5.1-answer-first-v6-med-k5,161,archehr-test-2026,gpt-5.1,answer_first,medium,3,False,False,False,True,108.0,False,False,False,,68.0,5,65.961
gpt-5.1-answer-first-v6-med-k5,162,archehr-test-2026,gpt-5.1,answer_first,medium,5,False,False,False,True,108.0,False,False,False,,70.0,5,84.394
gpt-5.1-answer-first-v6-med-k5,163,archehr-test-2026,gpt-5.1,answer_first,medium,5,False,False,False,True,91.0,False,False,False,,65.0,5,61.694
gpt-5.1-answer-first-v6-med-k5,164,archehr-test-2026,gpt-5.1,answer_first,medium,2,False,False,False,True,85.0,False,False,False,,72.0,5,82.412
